vendor_id,vendor_name,product_id,product_name
03f0,"HP, Inc",4517,EWS UPD
03f0,"HP, Inc",4605,ScanJet G4050
03f0,"HP, Inc",4611,PhotoSmart 2700
03f0,"HP, Inc",4717,Color LaserJet CP1215
03f0,"HP, Inc",4811,PSC 1600
03f0,"HP, Inc",484a,Elite Dock G4
03f0,"HP, Inc",4911,PSC 2350
03f0,"HP, Inc",4b11,OfficeJet 6200
03f0,"HP, Inc",4c11,PSC 1500 series
03f0,"HP, Inc",4c17,EWS UPD
03f0,"HP, Inc",4d11,PSC 1400
03f0,"HP, Inc",4d17,EWS UPD
03f0,"HP, Inc",4e11,PhotoSmart 2570 series
03f0,"HP, Inc",4f11,OfficeJet 5600 (USBHUB)
03f0,"HP, Inc",4f17,Color LaserJet CM1312 MFP
03f0,"HP, Inc",5004,DeskJet 995c
03f0,"HP, Inc",5011,PhotoSmart 3100 series
03f0,"HP, Inc",5017,EWS UPD
03f0,"HP, Inc",5111,PhotoSmart 3200 series
03f0,"HP, Inc",5211,PhotoSmart 3300 series
03f0,"HP, Inc",5307,v165w Stick
03f0,"HP, Inc",5311,OfficeJet 6300
03f0,"HP, Inc",5312,Officejet Pro 8500A
03f0,"HP, Inc",5317,Color LaserJet CP2025 series
03f0,"HP, Inc",5411,OfficeJet 4300
03f0,"HP, Inc",5511,DeskJet F300 series
03f0,"HP, Inc",5611,PhotoSmart C3180
03f0,"HP, Inc",5617,LaserJet M1120 MFP
03f0,"HP, Inc",5711,PhotoSmart C4100 series
03f0,"HP, Inc",5717,LaserJet M1120n MFP
03f0,"HP, Inc",5811,PhotoSmart C5100 series
03f0,"HP, Inc",5817,LaserJet M1319f MFP
03f0,"HP, Inc",581d,lt4112 Gobi 4G Module Network Device
03f0,"HP, Inc",5911,PhotoSmart C6180
03f0,"HP, Inc",5912,Officejet Pro 8600
03f0,"HP, Inc",5a11,PhotoSmart C7100 series
03f0,"HP, Inc",5b11,OfficeJet J2100 series
03f0,"HP, Inc",5b12,Officejet Pro 8100
03f0,"HP, Inc",5c11,PhotoSmart C4200 Printer series
03f0,"HP, Inc",5c12,OfficeJet 6700
03f0,"HP, Inc",5c17,LaserJet P2055 series
03f0,"HP, Inc",5d11,PhotoSmart C5200 series
03f0,"HP, Inc",5e11,PhotoSmart D7400 series
03f0,"HP, Inc",6004,DeskJet 5550
03f0,"HP, Inc",6102,Hewlett Packard Digital Camera
03f0,"HP, Inc",6104,DeskJet 5650c
03f0,"HP, Inc",6117,color LaserJet 3550
03f0,"HP, Inc",6202,PhotoSmart 215
03f0,"HP, Inc",6204,DeskJet 5150c
03f0,"HP, Inc",6217,Color LaserJet 4700
03f0,"HP, Inc",6302,PhotoSmart 318/612
03f0,"HP, Inc",6317,Color LaserJet 4730mfp
03f0,"HP, Inc",632a,LaserJet M203-M206
03f0,"HP, Inc",6402,PhotoSmart 715 (ptp)
03f0,"HP, Inc",6411,PhotoSmart C8100 series
03f0,"HP, Inc",6417,LaserJet 5200
03f0,"HP, Inc",6502,PhotoSmart 120 (ptp)
03f0,"HP, Inc",6511,PhotoSmart C7200 series
03f0,"HP, Inc",6602,PhotoSmart 320
03f0,"HP, Inc",6611,PhotoSmart C4380 series
03f0,"HP, Inc",6617,LaserJet 5200L
03f0,"HP, Inc",6702,PhotoSmart 720 (ptp)
03f0,"HP, Inc",6717,Color LaserJet 3000
03f0,"HP, Inc",6802,PhotoSmart 620 (ptp)
03f0,"HP, Inc",6811,PhotoSmart D5300 series
03f0,"HP, Inc",6817,Color LaserJet 3800
03f0,"HP, Inc",6911,PhotoSmart D7200 series
03f0,"HP, Inc",6917,Color LaserJet 3600
03f0,"HP, Inc",6a02,PhotoSmart 735 (ptp)
03f0,"HP, Inc",6a11,PhotoSmart C6200 series
03f0,"HP, Inc",6a17,LaserJet 4240
03f0,"HP, Inc",6b02,PhotoSmart R707 (PTP mode)
03f0,"HP, Inc",6b11,Photosmart C4500 series
03f0,"HP, Inc",6c11,Photosmart C4480
03f0,"HP, Inc",6c17,Color LaserJet 4610
03f0,"HP, Inc",6f17,Color LaserJet CP6015 series
03f0,"HP, Inc",7004,DeskJet 3320c
03f0,"HP, Inc",7102,PhotoSmart 635 (PTP mode)
03f0,"HP, Inc",7104,DeskJet 3420c
03f0,"HP, Inc",7117,CM8060 Color MFP with Edgeline Technology
03f0,"HP, Inc",7202,PhotoSmart 43x (ptp)
03f0,"HP, Inc",7204,DeskJet 36xx
03f0,"HP, Inc",7217,LaserJet M5035 MFP
03f0,"HP, Inc",7302,PhotoSmart M307 (PTP mode)
03f0,"HP, Inc",7304,DeskJet 35xx
03f0,"HP, Inc",7311,Photosmart Premium C309
03f0,"HP, Inc",7317,LaserJet P3005
03f0,"HP, Inc",7404,Printing Support
03f0,"HP, Inc",7417,LaserJet M4345 MFP
03f0,"HP, Inc",7504,Printing Support
03f0,"HP, Inc",7517,LaserJet M3035 MFP
03f0,"HP, Inc",7604,DeskJet 3940
03f0,"HP, Inc",7611,DeskJet F2492 All-in-One
03f0,"HP, Inc",7617,LaserJet P3004
03f0,"HP, Inc",7702,PhotoSmart R817 (PTP mode)
03f0,"HP, Inc",7704,DeskJet D4100
03f0,"HP, Inc",7717,CM8050 Color MFP with Edgeline Technology
03f0,"HP, Inc",7804,DeskJet D1360
03f0,"HP, Inc",7817,Color LaserJet CP3505
03f0,"HP, Inc",7917,LaserJet M5025 MFP
03f0,"HP, Inc",7a02,PhotoSmart M415 (PTP mode)
03f0,"HP, Inc",7a04,DeskJet D2460
03f0,"HP, Inc",7a11,Photosmart B109
03f0,"HP, Inc",7a17,LaserJet M3027 MFP
03f0,"HP, Inc",7b02,PhotoSmart M23 (PTP mode)
03f0,"HP, Inc",7b17,Color LaserJet CP4005
03f0,"HP, Inc",7c17,Color LaserJet CM6040 series
03f0,"HP, Inc",7d04,DeskJet F2100 Printer series
03f0,"HP, Inc",7d17,Color LaserJet CM4730 MFP
03f0,"HP, Inc",7e04,DeskJet F4100 Printer series
03f0,"HP, Inc",8017,LaserJet P4515
03f0,"HP, Inc",8104,Printing Support
03f0,"HP, Inc",8117,LaserJet P4015
03f0,"HP, Inc",811c,Ethernet HN210E
03f0,"HP, Inc",8204,Printing Support
03f0,"HP, Inc",8207,FHA-3510 2.4GHz Wireless Optical Mobile Mouse
03f0,"HP, Inc",8217,LaserJet P4014
03f0,"HP, Inc",8317,LaserJet M9050 MFP
03f0,"HP, Inc",8404,DeskJet 6800 series
03f0,"HP, Inc",8417,LaserJet M9040 MFP
03f0,"HP, Inc",8504,DeskJet 6600 series
03f0,"HP, Inc",8604,DeskJet 5440
03f0,"HP, Inc",8607,Optical Mobile Mouse
03f0,"HP, Inc",8704,DeskJet 5940
03f0,"HP, Inc",8711,Deskjet 2050 J510
03f0,"HP, Inc",8804,DeskJet 6980 series
03f0,"HP, Inc",8904,DeskJet 6940 series
03f0,"HP, Inc",8911,Deskjet 1050 J410
03f0,"HP, Inc",8c07,Digital Stereo Headset
03f0,"HP, Inc",8c11,Deskjet F4500 series
03f0,"HP, Inc",9002,PhotoSmart M437
03f0,"HP, Inc",9102,PhotoSmart M537
03f0,"HP, Inc",9207,HD-4110 Webcam
03f0,"HP, Inc",9302,PhotoSmart R930 series
03f0,"HP, Inc",9402,PhotoSmart R837
03f0,"HP, Inc",942a,LaserJet Pro M12a
03f0,"HP, Inc",9502,PhotoSmart R840 series
03f0,"HP, Inc",952a,LaserJet Pro M12w
03f0,"HP, Inc",9602,PhotoSmart M730 series
03f0,"HP, Inc",9702,PhotoSmart R740 series
03f0,"HP, Inc",9802,PhotoSmart Mz60 series
03f0,"HP, Inc",9902,PhotoSmart M630 series
03f0,"HP, Inc",9a02,PhotoSmart E330 series
03f0,"HP, Inc",9b02,PhotoSmart M540 series
03f0,"HP, Inc",9b07,Portable Drive
03f0,"HP, Inc",9c02,PhotoSmart M440 series
03f0,"HP, Inc",a004,DeskJet 5850c
03f0,"HP, Inc",a011,Deskjet 3050A
03f0,"HP, Inc",a407,Wireless Optical Comfort Mouse
03f0,"HP, Inc",b002,PhotoSmart 7200 series
03f0,"HP, Inc",b102,PhotoSmart 7200 series
03f0,"HP, Inc",b107,v255w/c310w Flash Drive
03f0,"HP, Inc",b116,Webcam
03f0,"HP, Inc",b202,PhotoSmart 7600 series
03f0,"HP, Inc",b302,PhotoSmart 7600 series
03f0,"HP, Inc",b402,PhotoSmart 7700 series
03f0,"HP, Inc",b502,PhotoSmart 7700 series
03f0,"HP, Inc",b602,PhotoSmart 7900 series
03f0,"HP, Inc",b702,PhotoSmart 7900 series
03f0,"HP, Inc",b802,PhotoSmart 7400 series
03f0,"HP, Inc",b902,PhotoSmart 7800 series
03f0,"HP, Inc",ba02,PhotoSmart 8100 series
03f0,"HP, Inc",bb02,PhotoSmart 8400 series
03f0,"HP, Inc",bc02,PhotoSmart 8700 series
03f0,"HP, Inc",bc11,Photosmart 7520 series
03f0,"HP, Inc",bd02,PhotoSmart Pro B9100 series
03f0,"HP, Inc",bef4,NEC Picty760
03f0,"HP, Inc",c002,PhotoSmart 7800 series
03f0,"HP, Inc",c102,PhotoSmart 8000 series
03f0,"HP, Inc",c111,Deskjet 1510
03f0,"HP, Inc",c202,PhotoSmart 8200 series
03f0,"HP, Inc",c211,Deskjet 2540 series
03f0,"HP, Inc",c302,DeskJet D2300
03f0,"HP, Inc",c402,PhotoSmart D5100 series
03f0,"HP, Inc",c502,PhotoSmart D6100 series
03f0,"HP, Inc",c602,PhotoSmart D7100 series
03f0,"HP, Inc",c702,PhotoSmart D7300 series
03f0,"HP, Inc",c802,PhotoSmart D5060 Printer
03f0,"HP, Inc",d104,Bluetooth Dongle
03f0,"HP, Inc",d507,39gII [NW249AA]
03f0,"HP, Inc",efbe,NEC Picty900
03f0,"HP, Inc",f0be,NEC Picty920
03f0,"HP, Inc",f1be,NEC Picty800
03f3,"Adaptec, Inc.",0020,AWN-8020 WLAN [Intersil PRISM 2.5]
03f3,"Adaptec, Inc.",0080,AVC-1100 Audio Capture
03f3,"Adaptec, Inc.",0083,AVC-2200 Device
03f3,"Adaptec, Inc.",0087,AVC-2210 Loader
03f3,"Adaptec, Inc.",0088,AVC-2210 Device
03f3,"Adaptec, Inc.",008b,AVC-2310 Loader
03f3,"Adaptec, Inc.",008c,AVC-2310 Device
03f3,"Adaptec, Inc.",0094,eHome Infrared Receiver
03f3,"Adaptec, Inc.",009b,AVC-1410 GameBridge TV NTSC
03f3,"Adaptec, Inc.",2000,USBXchange Firmware Loader
03f3,"Adaptec, Inc.",2001,USBXchange Adapter
03f3,"Adaptec, Inc.",2002,USB2-Xchange Firmware Loader
03f3,"Adaptec, Inc.",2003,USB2-Xchange Adapter
03f3,"Adaptec, Inc.",4000,4-port hub
03f3,"Adaptec, Inc.",adcc,Composite Device Support
03f9,KeyTronic Corp.,0100,KT-2001 Keyboard
03f9,KeyTronic Corp.,0101,Keyboard
03f9,KeyTronic Corp.,0102,Keyboard Mouse
03fd,"Xilinx, Inc.",0008,Platform Cable USB II
03fd,"Xilinx, Inc.",0050,dfu downloader
0400,National Semiconductor Corp.,05dc,Rigol Technologies DS1000USB Oscilloscope
0400,National Semiconductor Corp.,0807,Bluetooth Dongle
0400,National Semiconductor Corp.,080a,Bluetooth Device
0400,National Semiconductor Corp.,09c4,Rigol Technologies DG1022 Arbitrary Waveform Generator
0400,National Semiconductor Corp.,1000,Mustek BearPaw 1200 Scanner
0400,National Semiconductor Corp.,1001,Mustek BearPaw 2400 Scanner
0400,National Semiconductor Corp.,1237,Hub
0400,National Semiconductor Corp.,a000,Smart Display Reference Device
0400,National Semiconductor Corp.,c359,Logitech Harmony
0400,National Semiconductor Corp.,c35b,Printing Support
0400,National Semiconductor Corp.,c55d,Rigol Technologies DS5000USB Oscilloscope
0402,ALi Corp.,5462,M5462 IDE Controller
0402,ALi Corp.,5602,M5602 Video Camera Controller
0402,ALi Corp.,5603,M5603 Video Camera Controller
0402,ALi Corp.,5606,M5606 Video Camera Controller [UVC]
0402,ALi Corp.,5621,M5621 High-Speed IDE Controller
0402,ALi Corp.,5623,M5623 Scanner Controller
0402,ALi Corp.,5627,"Welland ME-740PS USB2 3.5"" Power Saving Enclosure"
0402,ALi Corp.,5632,M5632 Host-to-Host Link
0402,ALi Corp.,5635,M5635 Flash Card Reader
0402,ALi Corp.,5636,USB 2.0 Storage Device
0402,ALi Corp.,5637,M5637 IDE Controller
0402,ALi Corp.,5642,Storage Device
0402,ALi Corp.,5661,M5661 MP3 player
0402,ALi Corp.,5667,M5667 MP3 player
0402,ALi Corp.,8841,Newmine Camera
0402,ALi Corp.,9665,Gateway Webcam
0403,"Future Technology Devices International, Ltd",0000,H4SMK 7 Port Hub / Bricked Counterfeit FT232 Serial (UART) IC
0403,"Future Technology Devices International, Ltd",0232,Serial Converter
0403,"Future Technology Devices International, Ltd",1060,JTAG adapter
0403,"Future Technology Devices International, Ltd",1234,IronLogic RFID Adapter [Z-2 USB]
0403,"Future Technology Devices International, Ltd",1235,Iron Logic Z-397 RS-485/422 converter
0403,"Future Technology Devices International, Ltd",6001,FT232 Serial (UART) IC
0403,"Future Technology Devices International, Ltd",6002,Lumel PD12
0403,"Future Technology Devices International, Ltd",6007,Serial Converter
0403,"Future Technology Devices International, Ltd",6008,Serial Converter
0403,"Future Technology Devices International, Ltd",6009,Serial Converter
0403,"Future Technology Devices International, Ltd",6010,FT2232C/D/H Dual UART/FIFO IC
0403,"Future Technology Devices International, Ltd",6011,FT4232H Quad HS USB-UART/FIFO IC
0403,"Future Technology Devices International, Ltd",6014,FT232H Single HS USB-UART/FIFO IC
0403,"Future Technology Devices International, Ltd",6015,Bridge(I2C/SPI/UART/FIFO)
0403,"Future Technology Devices International, Ltd",601e,FT600 16-bit FIFO IC
0403,"Future Technology Devices International, Ltd",601f,FT601 32-bit FIFO IC
0403,"Future Technology Devices International, Ltd",6ee0,EZO Carrier Board
0403,"Future Technology Devices International, Ltd",6f70,HB-RF-USB
0403,"Future Technology Devices International, Ltd",7150,FT2232x wired for MPSSE+UART
0403,"Future Technology Devices International, Ltd",7151,FT2232x wired for MPSSE+UART
0403,"Future Technology Devices International, Ltd",7152,FreeCalypso dual UART with boot control
0403,"Future Technology Devices International, Ltd",7be8,FT232R
0403,"Future Technology Devices International, Ltd",8028,Dev board JTAG (FT232H based)
0403,"Future Technology Devices International, Ltd",8040,4 Port Hub
0403,"Future Technology Devices International, Ltd",8070,7 Port Hub
0403,"Future Technology Devices International, Ltd",8140,Vehicle Explorer Interface
0403,"Future Technology Devices International, Ltd",8210,MGTimer - MGCC (Vic) Timing System
0403,"Future Technology Devices International, Ltd",8348,FT232BM [SIENNA Serial Interface]
0403,"Future Technology Devices International, Ltd",8370,7 Port Hub
0403,"Future Technology Devices International, Ltd",8371,PS/2 Keyboard And Mouse
0403,"Future Technology Devices International, Ltd",8372,FT8U100AX Serial Port
0403,"Future Technology Devices International, Ltd",8508,Selectronic SP PRO
0403,"Future Technology Devices International, Ltd",87d0,Cressi Dive Computer Interface
0403,"Future Technology Devices International, Ltd",8a28,Rainforest Automation ZigBee Controller
0403,"Future Technology Devices International, Ltd",8a98,TIAO Multi-Protocol Adapter
0403,"Future Technology Devices International, Ltd",8b28,Alpermann+Velte TCI70
0403,"Future Technology Devices International, Ltd",8b29,Alpermann+Velte TC60 CLS
0403,"Future Technology Devices International, Ltd",8b2a,Alpermann+Velte Rubidium Q1
0403,"Future Technology Devices International, Ltd",8b2b,Alpermann+Velte TCD
0403,"Future Technology Devices International, Ltd",8b2c,Alpermann+Velte TCC70
0403,"Future Technology Devices International, Ltd",9090,SNAP Stick 200
0403,"Future Technology Devices International, Ltd",9132,LCD and Temperature Interface
0403,"Future Technology Devices International, Ltd",9133,CallerID
0403,"Future Technology Devices International, Ltd",9134,Virtual keyboard
0403,"Future Technology Devices International, Ltd",9135,Rotary Pub alarm
0403,"Future Technology Devices International, Ltd",9136,Pulsecounter
0403,"Future Technology Devices International, Ltd",9137,Ledbutton interface
0403,"Future Technology Devices International, Ltd",9e90,Marvell OpenRD Base/Client
0403,"Future Technology Devices International, Ltd",9f08,CIB-1894 Conclusion SmartLink Box:
0403,"Future Technology Devices International, Ltd",9f80,Ewert Energy Systems CANdapter
0403,"Future Technology Devices International, Ltd",a6d0,Texas Instruments XDS100v2 JTAG / BeagleBone A3
0403,"Future Technology Devices International, Ltd",a951,HCP HIT GSM/GPRS modem [Cinterion MC55i]
0403,"Future Technology Devices International, Ltd",a9a0,FT2232D - Dual UART/FIFO IC - FTDI
0403,"Future Technology Devices International, Ltd",abb8,Lego Mindstorms NXTCam
0403,"Future Technology Devices International, Ltd",b0c0,microSensys RFID device
0403,"Future Technology Devices International, Ltd",b0c1,microSensys RFID device
0403,"Future Technology Devices International, Ltd",b0c2,iID contactless RFID device
0403,"Future Technology Devices International, Ltd",b0c3,iID contactless RFID device
0403,"Future Technology Devices International, Ltd",b0c4,RFID device
0403,"Future Technology Devices International, Ltd",b0c5,RFID device
0403,"Future Technology Devices International, Ltd",b810,US Interface Navigator (CAT and 2nd PTT lines)
0403,"Future Technology Devices International, Ltd",b811,US Interface Navigator (WKEY and FSK lines)
0403,"Future Technology Devices International, Ltd",b812,US Interface Navigator (RS232 and CONFIG lines)
0403,"Future Technology Devices International, Ltd",b9b0,Fujitsu SK-16FX-100PMC V1.1
0403,"Future Technology Devices International, Ltd",baf8,Amontec JTAGkey
0403,"Future Technology Devices International, Ltd",bcd8,Stellaris Development Board
0403,"Future Technology Devices International, Ltd",bcd9,Stellaris Evaluation Board
0403,"Future Technology Devices International, Ltd",bcda,Stellaris ICDI Board
0403,"Future Technology Devices International, Ltd",bd90,PICAXE Download Cable [AXE027]
0403,"Future Technology Devices International, Ltd",bdc8,Egnite GmbH - JTAG/RS-232 adapter
0403,"Future Technology Devices International, Ltd",bfd8,OpenDCC
0403,"Future Technology Devices International, Ltd",bfd9,OpenDCC (Sniffer)
0403,"Future Technology Devices International, Ltd",bfda,OpenDCC (Throttle)
0403,"Future Technology Devices International, Ltd",bfdb,OpenDCC (Gateway)
0403,"Future Technology Devices International, Ltd",bfdc,OpenDCC (GBM)
0403,"Future Technology Devices International, Ltd",c580,HID UNIKEY dongle [F-Response]
0403,"Future Technology Devices International, Ltd",c630,lcd2usb interface
0403,"Future Technology Devices International, Ltd",c631,i2c-tiny-usb interface
0403,"Future Technology Devices International, Ltd",c632,xu1541 c64 floppy drive interface
0403,"Future Technology Devices International, Ltd",c633,TinyCrypt dongle
0403,"Future Technology Devices International, Ltd",c634,glcd2usb interface
0403,"Future Technology Devices International, Ltd",c7d0,RR-CirKits LocoBuffer-USB
0403,"Future Technology Devices International, Ltd",c8b8,Alpermann+Velte MTD TCU
0403,"Future Technology Devices International, Ltd",c8b9,Alpermann+Velte MTD TCU 1HE
0403,"Future Technology Devices International, Ltd",c8ba,Alpermann+Velte Rubidium H1
0403,"Future Technology Devices International, Ltd",c8bb,Alpermann+Velte Rubidium H3
0403,"Future Technology Devices International, Ltd",c8bc,Alpermann+Velte Rubidium S1
0403,"Future Technology Devices International, Ltd",c8bd,Alpermann+Velte Rubidium T1
0403,"Future Technology Devices International, Ltd",c8be,Alpermann+Velte Rubidium D1
0403,"Future Technology Devices International, Ltd",c8bf,Alpermann+Velte TC60 RLV
0403,"Future Technology Devices International, Ltd",cc48,Tactrix OpenPort 1.3 Mitsubishi
0403,"Future Technology Devices International, Ltd",cc49,Tactrix OpenPort 1.3 Subaru
0403,"Future Technology Devices International, Ltd",cc4a,Tactrix OpenPort 1.3 Universal
0403,"Future Technology Devices International, Ltd",cff8,Amontec JTAGkey
0403,"Future Technology Devices International, Ltd",d010,SCS PTC-IIusb
0403,"Future Technology Devices International, Ltd",d011,SCS Position-Tracker/TNC
0403,"Future Technology Devices International, Ltd",d012,SCS DRAGON 1
0403,"Future Technology Devices International, Ltd",d013,SCS DRAGON 1
0403,"Future Technology Devices International, Ltd",d388,Xsens converter
0403,"Future Technology Devices International, Ltd",d389,Xsens Wireless Receiver
0403,"Future Technology Devices International, Ltd",d38a,Xsens serial converter
0403,"Future Technology Devices International, Ltd",d38b,Xsens serial converter
0403,"Future Technology Devices International, Ltd",d38c,Xsens Wireless Receiver
0403,"Future Technology Devices International, Ltd",d38d,Xsens Awinda Station
0403,"Future Technology Devices International, Ltd",d38e,Xsens serial converter
0403,"Future Technology Devices International, Ltd",d38f,Xsens serial converter
0403,"Future Technology Devices International, Ltd",d491,Zolix Omni 1509 monochromator
0403,"Future Technology Devices International, Ltd",d578,Accesio USB-COM-4SM
0403,"Future Technology Devices International, Ltd",d678,GammaScout
0403,"Future Technology Devices International, Ltd",d6f8,UNI Black BOX
0403,"Future Technology Devices International, Ltd",d738,Propox JTAGcable II
0403,"Future Technology Devices International, Ltd",d739,Propox ISPcable III
0403,"Future Technology Devices International, Ltd",d9a9,Actisense USG-1 NMEA Serial Gateway
0403,"Future Technology Devices International, Ltd",d9aa,Actisense NGT-1 NMEA2000 PC Interface
0403,"Future Technology Devices International, Ltd",d9ab,Actisense NGT-1 NMEA2000 Gateway
0403,"Future Technology Devices International, Ltd",daf4,Qundis Serial Infrared Head
0403,"Future Technology Devices International, Ltd",e0d0,Total Phase Aardvark I2C/SPI Host Adapter
0403,"Future Technology Devices International, Ltd",e518,IBR IMB-usb
0403,"Future Technology Devices International, Ltd",e521,EVER Sinline XL Series UPS
0403,"Future Technology Devices International, Ltd",e6c8,PYRAMID Computer GmbH LCD
0403,"Future Technology Devices International, Ltd",e700,Elster Unicom III Optical Probe
0403,"Future Technology Devices International, Ltd",e729,Segway Robotic Mobility Platforms 200
0403,"Future Technology Devices International, Ltd",e888,Expert ISDN Control USB
0403,"Future Technology Devices International, Ltd",e889,USB-RS232 OptoBridge
0403,"Future Technology Devices International, Ltd",e88a,Expert mouseCLOCK USB II
0403,"Future Technology Devices International, Ltd",e88b,Precision Clock MSF USB
0403,"Future Technology Devices International, Ltd",e88c,Expert mouseCLOCK USB II HBG
0403,"Future Technology Devices International, Ltd",e8d8,Aaronia AG Spectran Spectrum Analyzer
0403,"Future Technology Devices International, Ltd",e8dc,Aaronia AG UBBV Preamplifier
0403,"Future Technology Devices International, Ltd",ea90,Eclo 1-Wire Adapter
0403,"Future Technology Devices International, Ltd",ecd9,miControl miCan-Stick
0403,"Future Technology Devices International, Ltd",ed71,HAMEG HO870 Serial Port
0403,"Future Technology Devices International, Ltd",ed72,HAMEG HO720 Serial Port
0403,"Future Technology Devices International, Ltd",ed73,HAMEG HO730 Serial Port
0403,"Future Technology Devices International, Ltd",ed74,HAMEG HO820 Serial Port
0403,"Future Technology Devices International, Ltd",eea2,PCStage Lite 32 channel DMX512 Interface
0403,"Future Technology Devices International, Ltd",ef10,FT1245BL
0403,"Future Technology Devices International, Ltd",f070,Serial Converter 422/485 [Vardaan VEUSB422R3]
0403,"Future Technology Devices International, Ltd",f0c8,SPROG Decoder Programmer
0403,"Future Technology Devices International, Ltd",f0c9,SPROG-DCC CAN-USB
0403,"Future Technology Devices International, Ltd",f0e9,Tagsys L-P101
0403,"Future Technology Devices International, Ltd",f0ee,Tagsys Medio P200x
0403,"Future Technology Devices International, Ltd",f1a0,Asix PRESTO Programmer
0403,"Future Technology Devices International, Ltd",f208,Papenmeier Braille-Display
0403,"Future Technology Devices International, Ltd",f3c0,4N-GALAXY Serial Converter
0403,"Future Technology Devices International, Ltd",f458,ABACUS ELECTRICS Optical Probe
0403,"Future Technology Devices International, Ltd",f608,CTI USB-485-Mini
0403,"Future Technology Devices International, Ltd",f60b,CTI USB-Nano-485
0403,"Future Technology Devices International, Ltd",f680,Suunto Sports Instrument
0403,"Future Technology Devices International, Ltd",f758,GW Instek GDS-8x0 Oscilloscope
0403,"Future Technology Devices International, Ltd",f7c0,ZeitControl Cardsystems TagTracer MIFARE
0403,"Future Technology Devices International, Ltd",f850,USB-UIRT (Universal Infrared Receiver+Transmitter)
0403,"Future Technology Devices International, Ltd",f918,Ant8 Logic Probe
0403,"Future Technology Devices International, Ltd",f9d9,Wetterempfanger 147.3kHz
0403,"Future Technology Devices International, Ltd",fa00,Matrix Orbital USB Serial
0403,"Future Technology Devices International, Ltd",fa01,Matrix Orbital MX2 or MX3
0403,"Future Technology Devices International, Ltd",fa02,Matrix Orbital MX4 or MX5
0403,"Future Technology Devices International, Ltd",fa03,Matrix Orbital VK/LK202 Family
0403,"Future Technology Devices International, Ltd",fa04,Matrix Orbital VK/LK204 Family
0403,"Future Technology Devices International, Ltd",fa20,Ross-Tech HEX-USB
0403,"Future Technology Devices International, Ltd",fc08,Crystalfontz CFA-632 USB LCD
0403,"Future Technology Devices International, Ltd",fc09,Crystalfontz CFA-634 USB LCD
0403,"Future Technology Devices International, Ltd",fc0b,Crystalfontz CFA-633 USB LCD
0403,"Future Technology Devices International, Ltd",fc0c,Crystalfontz CFA-631 USB LCD
0403,"Future Technology Devices International, Ltd",fc0d,Crystalfontz CFA-635 USB LCD
0403,"Future Technology Devices International, Ltd",fc0e,Crystalfontz CFA-533
0403,"Future Technology Devices International, Ltd",fc82,SEMC DSS-20/DSS-25 SyncStation
0403,"Future Technology Devices International, Ltd",fd48,ShipModul MiniPlex-4xUSB NMEA Multiplexer
0403,"Future Technology Devices International, Ltd",fd49,ShipModul MiniPlex-4xUSB-AIS NMEA Multiplexer
0403,"Future Technology Devices International, Ltd",fd4b,ShipModul MiniPlex NMEA Multiplexer
0403,"Future Technology Devices International, Ltd",ff08,ToolHouse LoopBack Adapter
0403,"Future Technology Devices International, Ltd",ff18,ScienceScope Logbook ML
0403,"Future Technology Devices International, Ltd",ff19,Logbook Bus
0403,"Future Technology Devices International, Ltd",ff1a,Logbook Bus
